video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count,texto_original,texto_limpio,sentiment_label,sentiment_prob_NEG,sentiment_prob_NEU,sentiment_prob_POS
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ericapaz5406,UClsrFGJKWPxxw7MiaEdKLXw,Señor presidente? Enfóquese  en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor  mire a su país vecino como un joven si pudo terminar con el crimen.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ericapaz5406,hace 1 año,3,2,False,,3.0,Señor presidente? Enfóquese  en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor  mire a su país vecino como un joven si pudo terminar con el crimen.,señor presidente enfóquese crimen destrozado país turismo agar implementar ley combatar crimen general favor mire país vecino joven terminar crimen,NEG,0.8986079692840576,0.08764292299747467,0.013749007135629654
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgvLAMzZ1A,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ErmePérez-q4s,UCg3eIfd7BrsLEqS0BLkftHA,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ErmeP%C3%A9rez-q4s,hace 1 año, ,0,False,,,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,equivoquser terminado seguir salvatrucha marero,NEG,0.6204466223716736,0.28751614689826965,0.09203725308179855
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgwtbYMM1u,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ErmePérez-q4s,UCg3eIfd7BrsLEqS0BLkftHA,"Y los  que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ErmeP%C3%A9rez-q4s,hace 1 año, ,0,False,,,"Y los  que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",pandillero salvador antiguo seguir haveir mara salvador país mara,NEG,0.9011881351470947,0.09233801066875458,0.006473870482295752
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgx6SmnMen,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ErmePérez-q4s,UCg3eIfd7BrsLEqS0BLkftHA,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ErmeP%C3%A9rez-q4s,hace 1 año, ,0,False,,,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,tatuaj salvador pandillero dictador vender humo salvador,NEG,0.5800212025642395,0.39182889461517334,0.028149886056780815
06mFNPU0aB8,UgyC9HUMcvW-e_nFJK14AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@ruddydepaz322,UCAxvOOHQk7dYPOajzFEVtbA,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@ruddydepaz322,hace 2 semanas, ,0,False,,,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,metar tambo minifalda bar faltar moronga,NEU,0.2905938923358917,0.5893129706382751,0.12009314447641373
06mFNPU0aB8,UgyCFEFtEmhDbi91yCF4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@MacoMorales-i2i2d,UCq3mDTTRZnUybct5M9OSXbg,Destreza dise😅,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MacoMorales-i2i2d,hace 2 semanas,1,0,False,,1.0,Destreza dise😅,destreza disar,NEU,0.37136197090148926,0.5877428650856018,0.04089520871639252
n8iP75gIpmw,UgyCoulSuwV8jBnjbtN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@FidelZacarias-ph7dy,UCGzXwyCzMzGmjmCbH3Hg01Q,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@FidelZacarias-ph7dy,hace 2 años,2,0,False,,2.0,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,señor entrevistador pertenecer pacto corrupto atacar transparencia defender corrupto,NEG,0.9495489597320557,0.04036933183670044,0.010081746615469456
6W4u8sGEnGM,UgyD5CIXnbXNiM-a4VF4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@OttoPalencia-b7r,UC0HvfEWozTHbwl_iEmJNvVA,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@OttoPalencia-b7r,hace 5 días,3,0,False,,3.0,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,presidente presidente botar hablar gustemala,NEG,0.589733898639679,0.2513428032398224,0.15892331302165985
6W4u8sGEnGM,UgyE6hk1g9jR7zB67lV4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@megavision4488,UC14qlobYKqD-DO0j6b75lcA,seria bueno tambien hecharle mano a la ejecucion del puente  del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@megavision4488,hace 3 días, ,0,False,,,seria bueno tambien hecharle mano a la ejecucion del puente  del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,seriar hechar él mano ejecucion puente rio pasion todoavia utilizar ferry puente rapido,NEU,0.11280576139688492,0.6153466105461121,0.271847665309906
n8iP75gIpmw,UgyEM7_iOGkWV0SbNuB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@edwinavila4876,UCiGRBf2RNF0WRKhRVT7zFoA,"Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a
 dibujar a un niño.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@edwinavila4876,hace 2 años, ,0,False,,,"Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a
 dibujar a un niño.",lamentablemente país sinverguenzado diputado tapar sol dedo pasar profesor quisiero pagar comida aparte sueldo enseñar dibujar niño,NEG,0.9573125243186951,0.03897644206881523,0.0037110785488039255
6W4u8sGEnGM,UgyFSrjeDvPsB0fKUdp4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@elsasalguero6914,UCa36MjQLoPAmgJo-R3G8WQA,Que Dios bendiga al gobierno de Guatemala,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@elsasalguero6914,hace 6 días,3,0,False,,3.0,Que Dios bendiga al gobierno de Guatemala,dios bendigar gobierno guatemala,POS,0.027172457426786423,0.16109272837638855,0.8117347955703735
06mFNPU0aB8,UgyHHYcKhbzXr6xEjth4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@franciscoflores3120,UCjZgFEowMBrsjodqfovzdKw,Ay que  usarlos  como  mujeres,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@franciscoflores3120,hace 2 semanas, ,0,False,,,Ay que  usarlos  como  mujeres,ay usar él mujer,NEU,0.1550372689962387,0.4777681827545166,0.36719459295272827
6W4u8sGEnGM,UgyHIuxG8A2lYDRB6vh4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@carmenfigueroa1232,UC3YpzAr7pcdKC7BVFEpYzog,"Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo 
Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@carmenfigueroa1232,hace 6 días (editado),4,1,False,,4.0,"Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo 
Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables",guatemala desbancar anterior president barrer dio poder terminar proyecto otr ladron buscar culpable,NEG,0.9232842326164246,0.06304486095905304,0.013670888729393482
6W4u8sGEnGM,UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Por eso mismo
No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,1,0,False,,1.0,"Por eso mismo
No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando",permítano partido corrupto salvar mirar,NEG,0.9270396828651428,0.06429243832826614,0.008667856454849243
j43HgwYFKfk,UgyHcSyWHx2SKCg6db14AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@estuardoargueta137,UCQqlPPUGqAfWjd-FSh_qn7Q,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@estuardoargueta137,hace 1 año, ,0,False,,,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",universidad privatizar universidad cara guatemala estudiante egresado carga tributario innecesario,NEG,0.9720025062561035,0.023920521140098572,0.004076932556927204
n8iP75gIpmw,UgyIX1zx3bbc9DsK8VR4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@cesaraugustomoralesmonroy6907,UC8r11yOugM2NuRfitQOxLLg,"Qué tristeza que extranjeros que vinieron como policías a una institución internacional impuesta por la ""comunidad internacional"" supuestamente para combatir la impunidad, se hayan quedado como ""analistas"" y periodistas en Guatemala, comentando temas nacionales. Es la nueva conquista.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@cesaraugustomoralesmonroy6907,hace 2 años,1,0,False,,1.0,"Qué tristeza que extranjeros que vinieron como policías a una institución internacional impuesta por la ""comunidad internacional"" supuestamente para combatir la impunidad, se hayan quedado como ""analistas"" y periodistas en Guatemala, comentando temas nacionales. Es la nueva conquista.",tristeza extranjero venir policía institución internacional impuesto comunidad internacional supuestamente combatir impunidad haber quedar analista periodista guatemala comentar tema nacional conquista,NEG,0.9789384603500366,0.017893480136990547,0.0031680192332714796
PjmxCj-a9Hg,UgyIfQ-oDt0uVFZIq9d4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@pablobarrios7931,UCusjriFsDHEc2AOjqk-p5ig,"Guate tambien tiene gobierno PROGRE, LOS Y LAS DIPUTADAS,  JAJAJA
CIUDADANOS Y CIUDADANAS JAJAJA
CHIQUILLOS Y CHIQUILLOS JAJAJA
Los gobiernos PROGRES son los que estan llevando  a la ruina auchoa paises,  principalmente en occidente.  
Estos PROGRESS que se pongan a trabajar de manera mas activa por el Pais y no solo bla bla bla.   Se nesesita tomar.accion YA y no bla bla bla.",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@pablobarrios7931,hace 1 año,2,0,False,,2.0,"Guate tambien tiene gobierno PROGRE, LOS Y LAS DIPUTADAS,  JAJAJA
CIUDADANOS Y CIUDADANAS JAJAJA
CHIQUILLOS Y CHIQUILLOS JAJAJA
Los gobiernos PROGRES son los que estan llevando  a la ruina auchoa paises,  principalmente en occidente.  
Estos PROGRESS que se pongan a trabajar de manera mas activa por el Pais y no solo bla bla bla.   Se nesesita tomar.accion YA y no bla bla bla.",guate gobierno prograr diputada jajajar ciudadano ciudadana jajajar chiquillo chiquillo jajajar gobierno progr llevar ruina auchoo país principalmente occidente progres poner trabajar activo pais bla bla bla nesesitar tomar accion bla bla bla,NEG,0.8736497163772583,0.10477300733327866,0.021577263250947
ndAZjHqzzT8,UgyIteBIiYe7DjUN3554AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@rwdm76,UCVC2QugcI1G4RvlCiUqd1aQ,EXCELENTE,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@rwdm76,hace 11 meses, ,0,False,,,EXCELENTE,excelente,NEU,0.20341528952121735,0.477862685918808,0.31872206926345825
lj983NWyAQY,UgyJ7QRY-X3DsJC-t-p4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@isaidiaz2388,UC5fvhAfm89JH8eDFdvc0xYw,Guate es Classic 👍💯,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@isaidiaz2388,hace 5 años, ,0,False,,,Guate es Classic 👍💯,guate classic,POS,0.04641053453087807,0.4366489052772522,0.5169405937194824
PjmxCj-a9Hg,UgyJnStLEHxVNbAfd0p4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@mariavail8998,UCAV7QIjYhbDJaycQycM_0eQ,No dejen que nuestros hermanos Guatemalatecos qué esten encerrados en esse lugar pir favor 🙏 Autoridades sun  nuestros prójimos gracias señores 🙏 🙌 👏,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@mariavail8998,hace 1 año,3,0,False,,3.0,No dejen que nuestros hermanos Guatemalatecos qué esten encerrados en esse lugar pir favor 🙏 Autoridades sun  nuestros prójimos gracias señores 🙏 🙌 👏,dejar hermano guatemalateco estir encerrado esse lugar pir favor autoridad sun prójir gracias señor,NEG,0.4518209993839264,0.44459304213523865,0.10358596593141556
n8iP75gIpmw,UgyMRj1sNq6Xkrqepst4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@EnnioAroche,UC3E9mAgP7VoAE5mZoAexl5g,"Son realmente estos diputados unos aprovechados, mientras los jubilados del igss  ,algunos reciben 300.00 quetzales al mes y no los an apoyado.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@EnnioAroche,hace 1 año, ,0,False,,,"Son realmente estos diputados unos aprovechados, mientras los jubilados del igss  ,algunos reciben 300.00 quetzales al mes y no los an apoyado.",realmente diputado aprovechado jubilado igss recibir quetzales mes an apoyar,NEG,0.9760298728942871,0.01968299224972725,0.004287146497517824
n8iP75gIpmw,UgyN-BmjI1Qyr5moi-x4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ernestogamboa8737,UCB5p8a5gklc80jJItP6xTHg,"Aunqué contradiga, ellos están acostumbrados a hacer esto, comiendo a costillas del pueblo,",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ernestogamboa8737,hace 2 años,6,0,False,,6.0,"Aunqué contradiga, ellos están acostumbrados a hacer esto, comiendo a costillas del pueblo,",aunqué contradigar acostumbrado comer costilla pueblo,NEG,0.7800401449203491,0.18944789469242096,0.03051195666193962
6W4u8sGEnGM,UgyNuIQ1W1M3g8ut6314AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@BorisTebalán,UC1NiEdJ7gk6FlDexIalWnGg,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@BorisTebal%C3%A1n,hace 5 días, ,0,False,,,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",presidente merecer respeto triste año proyecto corrupto hdp hueviar millonada dinero año pura mierda gente burra pensar regresar corrupto hdpm gobernado esperar equivocar yo,NEG,0.9747357368469238,0.019475126639008522,0.005789054092019796
yLZS3JiEBg8,UgyOyo4VyMiMOhqOkGd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@miguelbran1268,UCdQAuWwyC99MB7Y02Umj26Q,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@miguelbran1268,hace 2 años, ,0,False,,,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",resumir letra pequeño sonar bonito fácil vo crees realmente dionisio dejar vender pollo huevo sentir tén detallar letra pequeño dionisio dejar pasar perder consumidor león pintir,NEG,0.8110073804855347,0.17836865782737732,0.010623890906572342
TT4qJ5FXHYE,UgyPm-2rnRLPav43Bt14AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@taniagabrielacelis8434,UCtowGNY2lnlg6O2CkwDgkLg,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@taniagabrielacelis8434,hace 3 años,2,0,False,,2.0,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",aplaudo celebro iniciativa puebla enorgullecer grupo femenino ulama,POS,0.005116693675518036,0.03140314295887947,0.9634801149368286
OkXlHx0hx-8,UgyQQbXS_Q_JYcSefap4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@MarioCortez-o6v,UCp_dAUfv8i3LW3zWc24dLaQ,Regresaron sin nada 😂😂,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MarioCortez-o6v,hace 1 día,1,0,False,,1.0,Regresaron sin nada 😂😂,regresar,NEU,0.42316150665283203,0.5370835065841675,0.03975497931241989
UhL9y3KUl8E,UgyQxncw9dtHgZFgp014AaABAg,SHAI WA: la vecina queer de Casa Presidencial,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aditalissethevasquezrojas8039,UC_NRVt2UP88ZNTwzrZ66JSg,"Gracias por este video, que importante conocer este tipo de espacios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@aditalissethevasquezrojas8039,hace 3 años,2,0,False,,2.0,"Gracias por este video, que importante conocer este tipo de espacios.",gracias video importante tipo espacio,POS,0.002790754660964012,0.022867681458592415,0.9743415117263794
j43HgwYFKfk,UgyRmKHMG-ygpot6nY14AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 1 año,1,0,False,,1.0,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",triste realidad usac video ojalá sacar frecuentemente,NEG,0.6793684363365173,0.23426498472690582,0.08636650443077087
j43HgwYFKfk,UgyS31-ujtXB5VmjBRV4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ligiaguerra3057,UCRvPToDkkumha7WJAfCDk1A,Que asco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ligiaguerra3057,hace 1 año, ,0,False,,,Que asco,asco,NEG,0.8485830426216125,0.1225297674536705,0.02888725884258747
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@kevinochoa3695,UCPZueDLrCS4BmTBRMA4q0fA,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@kevinochoa3695,hace 1 año,1,1,False,,1.0,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",bienvenir tren maya inepto oponer colaboración hablar desarrollo frontera desarrollo país general acaso turista generar año imagínense año tren maya país conectado logísticamente tren,NEG,0.6556767821311951,0.28020039200782776,0.06412284076213837
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Burgos68,UC7IMsCxfZyWN7YQo8-JYa6Q,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@Burgos68,hace 1 año, ,0,False,,,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",agrar persona pensar desarrollo mutuo lugar comentario felicitación gobierno desarrollo solidario poner hablar estupidez,NEG,0.9636765718460083,0.027953077107667923,0.008370338007807732
lj983NWyAQY,UgySttznhywvGXZyF-N4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@crislexrubi4387,UCHMQ_lDhibZ-XZ_3fo6oxwg,Muy bello Guatemala. Saludos desde Honduras,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@crislexrubi4387,hace 7 años,16,0,False,,16.0,Muy bello Guatemala. Saludos desde Honduras,bello guatemala saludo hondura,POS,0.005462082102894783,0.03432689979672432,0.9602110385894775
n8iP75gIpmw,UgyVLVHQ4zNBKTTDxtp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@inge_vergueta,UCpsKOkt5iWTbenzeuq7dsmQ,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@inge_vergueta,hace 2 años,1,0,False,,1.0,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,poder esperar diputado manuel baldizon delincuente gente aprender votar congreso metar lacra congreso,NEG,0.9356070756912231,0.05952353775501251,0.004869380500167608
j43HgwYFKfk,UgyWzgDknElvfn9oFJZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lesolorzano,UC7dadZG7kkGYnsNu6td0FbA,Nubes negras sobre el CSU. Empieza a oler a democracia.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lesolorzano,hace 1 año,18,0,False,,18.0,Nubes negras sobre el CSU. Empieza a oler a democracia.,nube negro csu empezar oler democracia,NEG,0.7635281085968018,0.2053939253091812,0.031077921390533447
